Ort;behaelter_beschreibung;strasse;hausnummer;name;plz;abrufauftrag;zusatz;bezeichnung;longitude;latitude;BTyp;tag;woche
Jena;Restabfall;Seidelstraße;11a;;7749;N;;;11,59079;50,92074;2R;Do;u
Jena;Restabfall;Seidelstraße;12;;7749;N;;;11,59082;50,92052;2R;Do;u
Jena;Restabfall;Seidelstraße;17;;7749;N;;;11,59088;50,91995;2R;Do;g
Jena;Restabfall;Seidelstraße;18;;7749;N;;;11,59144;50,91952;4R;Mi;w
Jena;Restabfall;Seidelstraße;1a;;7749;N;;;11,59050;50,92294;2R;Do;u
Jena;Restabfall;Seidelstraße;2;;7749;N;;;11,59053;50,92272;2R;Do;u
Jena;Restabfall;Seidelstraße;20;;7749;N;;;11,59072;50,91972;4R;Mi;w
Jena;Restabfall;Seidelstraße;20A;;7749;N;;;11,59072;50,91972;4R;Mi;w
Jena;Restabfall;Seidelstraße;21;;7749;N;;;11,59067;50,92017;2R;Do;g
Jena;Restabfall;Seidelstraße;3;;7749;N;;;11,59056;50,92250;2R;Do;u
Jena;Restabfall;Seidelstraße;4;;7749;N;;;11,59059;50,92228;2R;Do;u
Jena;Restabfall;Seidelstraße;5;;7749;N;;;11,59062;50,92206;2R;Do;u
Jena;Restabfall;Seidelstraße;6;;7749;N;;;11,59065;50,92184;2R;Do;u
Jena;Restabfall;Seidelstraße;7;;7749;N;;;11,59068;50,92162;2R;Do;u
Jena;Restabfall;Seidelstraße;8;;7749;N;;;11,59071;50,92140;2R;Do;u
Jena;Restabfall;Seidelstraße;9;;7749;N;;;11,59073;50,92118;2R;Do;u
Jena;Restabfall;Sellierstraße;1;;7745;N;;;11,58209;50,92322;2R;Di;u
Jena;Restabfall;Sellierstraße;3;;7745;N;;;11,58082;50,92314;2R;Di;u
Jena;Restabfall;Sellierstraße;6;;7745;N;;;11,58080;50,92326;2R;Do;g
Jena;Restabfall;Sellierstraße;7;;7745;N;;;11,58144;50,92329;2R;Di;u
Jena;Restabfall;Sellierstraße;8;;7745;N;;;11,58207;50,92333;4R;Mi;w
Jena;Restabfall;Semmelweisstraße;10;;7743;N;;;11,57685;50,93046;4R;Fr;u
Jena;Restabfall;Semmelweisstraße;10;;7743;N;;;11,57685;50,93046;4R;Mi;w
Jena;Restabfall;Semmelweisstraße;11;;7743;N;;;11,57644;50,93045;2R;Fr;u
Jena;Restabfall;Semmelweisstraße;12;;7743;N;;;11,57643;50,93059;2R;Fr;u
Jena;Restabfall;Semmelweisstraße;14-16;;7743;N;;;11,57599;50,93075;4R;Mi;w
Jena;Restabfall;Semmelweisstraße;15;;7743;N;;;11,57601;50,93061;2R;Fr;u
Jena;Restabfall;Semmelweisstraße;17;;7743;N;;;11,57579;50,93069;2R;Fr;u
Jena;Restabfall;Semmelweisstraße;18;;7743;N;;;11,57511;50,93109;2R;Fr;u
Jena;Restabfall;Semmelweisstraße;19;;7743;N;;;11,57558;50,93078;2R;Fr;u
Jena;Restabfall;Semmelweisstraße;2;;7743;N;;;11,57875;50,93007;2R;Fr;u
Jena;Restabfall;Semmelweisstraße;20;;7743;N;;;11,57459;50,93129;2R;Fr;u
Jena;Restabfall;Semmelweisstraße;21;;7743;N;;;11,57536;50,93086;2R;Fr;u
Jena;Restabfall;Semmelweisstraße;29;;7743;N;;;11,57502;50,93100;2R;Fr;u
Jena;Restabfall;Semmelweisstraße;31;;7743;N;;;11,57450;50,93119;2R;Fr;u
Jena;Restabfall;Semmelweisstraße;4;;7743;N;;;11,57805;50,93020;4R;Mi;w
Jena;Restabfall;Semmelweisstraße;5;;7743;N;;;11,57733;50,93023;2R;Fr;u
Jena;Restabfall;Semmelweisstraße;7;;7743;N;;;11,57689;50,93033;2R;Fr;u
Jena;Restabfall;Semmelweisstraße;9;;7743;N;;;11,57667;50,93038;2R;Fr;u
Jena;Restabfall;Sickingenstraße;1;;7743;N;;;11,56871;50,93248;2R;Do;u
Jena;Restabfall;Sickingenstraße;10;;7743;N;;;11,56837;50,93220;4R;Mi;w
Jena;Restabfall;Sickingenstraße;11;;7743;N;;;11,56778;50,93135;2R;Do;u
Jena;Restabfall;Sickingenstraße;16;;7743;N;;;11,56788;50,93167;2R;Do;u
Jena;Restabfall;Sickingenstraße;18;;7743;N;;;11,56776;50,93155;2R;Do;u
Jena;Restabfall;Sickingenstraße;20;;7743;N;;;11,56765;50,93143;2R;Do;u
Jena;Restabfall;Sickingenstraße;22;;7743;N;;;11,56754;50,93131;2R;Do;u
Jena;Restabfall;Sickingenstraße;3;;7743;N;;;11,56868;50,93234;2R;Do;u
Jena;Restabfall;Sickingenstraße;6;;7743;N;;;11,56854;50,93250;2R;Do;u
Jena;Restabfall;Sickingenstraße;8;;7743;N;;;11,56850;50,93237;2R;Do;u
Jena;Restabfall;Siebenschläferweg;1;;7749;N;;;11,63009;50,93119;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;10;;7749;N;;;11,63195;50,93123;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;12;;7749;N;;;11,63236;50,93125;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;13;;7749;N;;;11,63257;50,93124;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;14;;7749;N;;;11,63277;50,93123;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;15;;7749;N;;;11,63273;50,93112;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;16;;7749;N;;;11,63247;50,93113;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;17;;7749;N;;;11,63220;50,93114;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;18;;7749;N;;;11,63194;50,93112;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;19;;7749;N;;;11,63168;50,93110;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;20;;7749;N;;;11,63141;50,93107;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;21;;7749;N;;;11,63115;50,93105;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;22;;7749;N;;;11,63089;50,93103;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;23;;7749;N;;;11,63062;50,93104;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;24;;7749;N;;;11,63036;50,93106;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;25;;7749;N;;;11,63010;50,93108;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;3;;7749;N;;;11,63050;50,93117;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;5;;7749;N;;;11,63091;50,93115;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;7;;7749;N;;;11,63133;50,93118;2R;Mo;u
Jena;Restabfall;Siebenschläferweg;9;;7749;N;;;11,63174;50,93121;2R;Mo;u
Jena;Restabfall;Siedlung Göschwitz;13;;7745;N;;;11,58619;50,87737;2R;Do;g
Jena;Restabfall;Siedlung Göschwitz;15;;7745;N;;;11,58675;50,87760;2R;Do;g
Jena;Restabfall;Siedlung Göschwitz;17;;7745;N;;;11,58720;50,87759;2R;Do;g
Jena;Restabfall;Siedlung Göschwitz;19;;7745;N;;;11,58713;50,87774;2R;Do;g
Jena;Restabfall;Siedlung Göschwitz;25;;7745;N;;;11,58798;50,87805;2R;Do;g
Jena;Restabfall;Siedlung Göschwitz;27;;7745;N;;;11,58729;50,87789;2R;Do;g
Jena;Restabfall;Siedlung Göschwitz;29;;7745;N;;;11,58682;50,87776;2R;Do;g
Jena;Restabfall;Siedlung Göschwitz;30;;7745;N;;;11,58711;50,87760;2R;Do;g
Jena;Restabfall;Siedlung Göschwitz;33;;7745;N;;;11,58637;50,87758;2R;Do;g
Jena;Restabfall;Siedlung Göschwitz;35;;7745;N;;;11,58614;50,87749;2R;Do;g
Jena;Restabfall;Siedlung Göschwitz;37;;7745;N;;;11,58592;50,87739;2R;Do;g
Jena;Restabfall;Siedlung Sonnenblick;1;;7749;N;;;11,62555;50,93510;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;10;;7749;N;;;11,62636;50,93441;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;10a;;7749;N;;;11,62636;50,93441;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;11;;7749;N;;;11,62678;50,93502;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;12;;7749;N;;;11,62682;50,93490;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;13;;7749;N;;;11,62702;50,93502;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;14;;7749;N;;;11,62708;50,93490;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;15;;7749;N;;;11,62725;50,93502;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;16;;7749;N;;;11,62735;50,93490;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;17;;7749;N;;;11,62749;50,93500;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;18;;7749;N;;;11,62759;50,93485;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;19;;7749;N;;;11,62770;50,93494;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;2;;7749;N;;;11,62556;50,93499;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;21;;7749;N;;;11,62791;50,93488;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;22;;7749;N;;;11,62522;50,93509;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;24;;7749;N;;;11,62522;50,93518;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;25;;7749;N;;;11,62521;50,93498;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;26;;7749;N;;;11,62504;50,93514;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;27;;7749;N;;;11,62510;50,93498;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;28;;7749;N;;;11,62501;50,93510;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;29;;7749;N;;;11,62503;50,93498;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;3;;7749;N;;;11,62578;50,93511;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;30;;7749;N;;;11,62478;50,93510;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;32;;7749;N;;;11,62455;50,93510;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;33;;7749;N;;;11,62491;50,93498;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;34;;7749;N;;;11,62519;50,93529;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;35;;7749;N;;;11,62433;50,93498;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;35a;;7749;N;;;11,62433;50,93498;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;37;;7749;N;;;11,62522;50,93469;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;38;;7749;N;;;11,62497;50,93538;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;39;;7749;N;;;11,62472;50,93498;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;4;;7749;N;;;11,62579;50,93499;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;40;;7749;N;;;11,62482;50,93539;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;41;;7749;N;;;11,62504;50,93476;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;42;;7749;N;;;11,62433;50,93510;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;43;;7749;N;;;11,62504;50,93469;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;45;;7749;N;;;11,62453;50,93498;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;47;;7749;N;;Wenigenjena;11,62447;50,93498;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;5;;7749;N;;;11,62602;50,93511;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;6;;7749;N;;;11,62603;50,93500;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;8;;7749;N;;;11,62629;50,93476;2R;Do;u
Jena;Restabfall;Siedlung Sonnenblick;9;;7749;N;;;11,62655;50,93502;2R;Do;u
Jena;Restabfall;Siegfried-Czapski-Straße;1-3;;7745;N;;Süd;11,56589;50,92080;4R;Di;w
Jena;Restabfall;Siegfried-Czapski-Straße;2;;7745;N;;;11,56572;50,92062;4R;Di;w
Jena;Restabfall;Siegfried-Czapski-Straße;4-10;;7745;N;;;11,56579;50,92009;4R;Di;w
Jena;Restabfall;Singerweg;1;;7743;N;;;11,59038;50,94256;2R;Do;g
Jena;Restabfall;Singerweg;2;;7743;N;;;11,58867;50,94285;2R;Do;g
Jena;Restabfall;Sonnenbergstraße;1;;7743;N;;;11,57321;50,93541;2R;Do;g
Jena;Restabfall;Sonnenbergstraße;10;;7743;N;;;11,57106;50,93573;2R;Do;g
Jena;Restabfall;Sonnenbergstraße;10a;;7743;N;;;11,57106;50,93573;2R;Do;g
Jena;Restabfall;Sonnenbergstraße;11;;7743;N;;;11,57068;50,93563;2R;Do;g
Jena;Restabfall;Sonnenbergstraße;12;;7743;N;;;11,57069;50,93574;2R;Do;g
Jena;Restabfall;Sonnenbergstraße;1A;;7743;N;;;11,57321;50,93541;2R;Do;g
Jena;Restabfall;Sonnenbergstraße;2;;7743;N;;;11,57260;50,93555;2R;Do;g
Jena;Restabfall;Sonnenbergstraße;3;;7743;N;;;11,57223;50,93564;2R;Do;g
Jena;Restabfall;Sonnenbergstraße;5;;7743;N;;;11,57235;50,93549;2R;Do;g
Jena;Restabfall;Sonnenbergstraße;6;;7743;N;;;11,57189;50,93570;2R;Do;g
Jena;Restabfall;Sonnenbergstraße;7;;7743;N;;;11,57163;50,93571;2R;Do;g
Jena;Restabfall;Sonnenbergstraße;8;;7743;N;;;11,57137;50,93572;2R;Do;g
Jena;Restabfall;Sonnenbergstraße;9;;7743;N;;;11,57105;50,93562;2R;Do;g
Jena;Restabfall;Sonnenblumenweg;1;;7745;N;;;11,57162;50,90623;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;10;;7745;N;;;11,57005;50,90612;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;11;;7745;N;;;11,57030;50,90601;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;12;;7745;N;;;11,56973;50,90613;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;13;;7745;N;;;11,57000;50,90600;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;14;;7745;N;;;11,56948;50,90617;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;15;;7745;N;;;11,56960;50,90604;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;16;;7745;N;;;11,56922;50,90621;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;17;;7745;N;;;11,56933;50,90608;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;18;;7745;N;;;11,56897;50,90624;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;19;;7745;N;;;11,56906;50,90612;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;2;;7745;N;;;11,57154;50,90634;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;20;;7745;N;;;11,56871;50,90627;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;21;;7745;N;;;11,56879;50,90615;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;22;;7745;N;;;11,56845;50,90623;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;23;;7745;N;;Ammerbach;11,56852;50,90613;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;24;;7745;N;;;11,56819;50,90621;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;26;;7745;N;;Ammerbach;11,56793;50,90618;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;27;;7745;N;;;11,56798;50,90607;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;28;;7745;N;;Ammerbach;11,56767;50,90615;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;29;;7745;N;;;11,56771;50,90604;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;3;;7745;N;;;11,57133;50,90621;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;4;;7745;N;;;11,57114;50,90631;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;5;;7745;N;;;11,57104;50,90618;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;6;;7745;N;;;11,57073;50,90627;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;7;;7745;N;;;11,57082;50,90610;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;8;;7745;N;;;11,57046;50,90614;2R;Di;g
Jena;Restabfall;Sonnenblumenweg;9;;7745;N;;;11,57059;50,90602;2R;Di;g
Jena;Restabfall;Sonnenhof;1;;7743;N;;Zentrum;11,58756;50,92743;2R;Mi;w
Jena;Restabfall;Sonnenhof;1-9;;7743;N;;Zentrum;11,58756;50,92743;4R;Mi;w
Jena;Restabfall;Sophienhöhe;1;;7749;N;;;11,59416;50,91648;2R;Do;u
Jena;Restabfall;Sophienhöhe;1a;;7749;N;;Wenigenjena;11,59416;50,91648;2R;Do;u
Jena;Restabfall;Sophienhöhe;1b;;7749;N;;;11,59416;50,91648;2R;Do;u
Jena;Restabfall;Sophienhöhe;1c;;7749;N;;;11,59416;50,91648;2R;Do;u
Jena;Restabfall;Sophienhöhe;1d;;7749;N;;;11,59416;50,91648;2R;Do;u
Jena;Restabfall;Sophienhöhe;2;;7749;N;;;11,59357;50,91616;2R;Do;u
Jena;Restabfall;Sophienhöhe;3;;7749;N;;;11,59313;50,91601;2R;Do;u
Jena;Restabfall;Sophienhöhe;4;;7749;N;;;11,59303;50,91593;2R;Do;u
Jena;Restabfall;Sophienhöhe;5;;7749;N;;;11,59303;50,91582;2R;Do;u
Jena;Restabfall;Sophienhöhe;6;;7749;N;;;11,59303;50,91571;2R;Do;u
Jena;Restabfall;Sophienhöhe;7;;7749;N;;;11,59303;50,91560;2R;Do;u
Jena;Restabfall;Sophienstraße;1;;7743;N;;;11,58841;50,93128;4R;Di;g
Jena;Restabfall;Sophienstraße;10;;7743;N;;;11,58866;50,93210;2R;Di;g
Jena;Restabfall;Sophienstraße;11;;7743;N;;;11,58854;50,93242;2R;Di;g
Jena;Restabfall;Sophienstraße;13;;7743;N;;;11,58856;50,93267;2R;Di;g
Jena;Restabfall;Sophienstraße;14;;7743;N;;;11,58872;50,93241;2R;Di;g
Jena;Restabfall;Sophienstraße;15;;7743;N;;;11,58857;50,93293;2R;Di;g
Jena;Restabfall;Sophienstraße;15a+15b;;7743;N;;Zentrum;11,58857;50,93293;2R;Di;w
Jena;Restabfall;Sophienstraße;16;;7743;N;;;11,58874;50,93267;2R;Di;g
Jena;Restabfall;Sophienstraße;17;;7743;N;;;11,58858;50,93316;2R;Di;g
Jena;Restabfall;Sophienstraße;18;;7743;N;;;11,58875;50,93292;4R;Di;g
Jena;Restabfall;Sophienstraße;19;;7743;N;;;11,58860;50,93338;2R;Di;g
Jena;Restabfall;Sophienstraße;2;;7743;N;;;11,58859;50,93127;2R;Di;g
Jena;Restabfall;Sophienstraße;20;;7743;N;;;11,58876;50,93311;2R;Di;g
Jena;Restabfall;Sophienstraße;21;;7743;N;;;11,58861;50,93360;2R;Di;g
Jena;Restabfall;Sophienstraße;22;;7743;N;;;11,58877;50,93324;2R;Di;g
Jena;Restabfall;Sophienstraße;24;;7743;N;;;11,58878;50,93338;2R;Di;g
Jena;Restabfall;Sophienstraße;25;;7743;N;;;11,58863;50,93385;2R;Di;g
Jena;Restabfall;Sophienstraße;26;;7743;N;;;11,58879;50,93351;2R;Di;g
Jena;Restabfall;Sophienstraße;27;;7743;N;;;11,58864;50,93397;2R;Di;g
Jena;Restabfall;Sophienstraße;28;;7743;N;;;11,58880;50,93364;2R;Di;g
Jena;Restabfall;Sophienstraße;29;;7743;N;;;11,58865;50,93408;2R;Di;g
Jena;Restabfall;Sophienstraße;3;;7743;N;;;11,58843;50,93148;2R;Di;g
Jena;Restabfall;Sophienstraße;30;;7743;N;;;11,58881;50,93386;2R;Di;g
Jena;Restabfall;Sophienstraße;31;;7743;N;;;11,58867;50,93420;2R;Di;g
Jena;Restabfall;Sophienstraße;32;;7743;N;;;11,58882;50,93400;2R;Di;g
Jena;Restabfall;Sophienstraße;33;;7743;N;;;11,58868;50,93432;2R;Di;g
Jena;Restabfall;Sophienstraße;34;;7743;N;;;11,58884;50,93415;2R;Di;g
Jena;Restabfall;Sophienstraße;35;;7743;N;;;11,58869;50,93444;2R;Di;g
Jena;Restabfall;Sophienstraße;36;;7743;N;;;11,58886;50,93430;2R;Di;g
Jena;Restabfall;Sophienstraße;37-39;;7743;N;;Nord;11,58870;50,93455;4R;Di;w
Jena;Restabfall;Sophienstraße;38;;7743;N;;;11,58887;50,93444;2R;Di;g
Jena;Restabfall;Sophienstraße;4;;7743;N;;;11,58861;50,93148;2R;Di;g
Jena;Restabfall;Sophienstraße;40;;7743;N;;;11,58889;50,93459;2R;Di;g
Jena;Restabfall;Sophienstraße;41;;7743;N;;;11,58873;50,93479;2R;Di;g
Jena;Restabfall;Sophienstraße;42;;7743;N;;;11,58891;50,93473;2R;Di;g
Jena;Restabfall;Sophienstraße;43;;7743;N;;;11,58874;50,93490;2R;Di;g
Jena;Restabfall;Sophienstraße;44;;7743;N;;;11,58892;50,93488;2R;Di;g
Jena;Restabfall;Sophienstraße;45;;7743;N;;;11,58877;50,93513;2R;Di;g
Jena;Restabfall;Sophienstraße;46;;7743;N;;;11,58901;50,93490;2R;Di;g
Jena;Restabfall;Sophienstraße;47;;7743;N;;;11,58879;50,93525;2R;Di;g
Jena;Restabfall;Sophienstraße;48;;7743;N;;;11,58936;50,93490;2R;Di;g
Jena;Restabfall;Sophienstraße;48;;7743;N;;Nord;11,58936;50,93490;2R;Di;g
Jena;Restabfall;Sophienstraße;49;;7743;N;;;11,58882;50,93536;2R;Di;g
Jena;Restabfall;Sophienstraße;5;;7743;N;;;11,58845;50,93169;2R;Di;g
Jena;Restabfall;Sophienstraße;51;;7743;N;;;11,58885;50,93547;2R;Di;g
Jena;Restabfall;Sophienstraße;51a;;7743;N;;;11,58885;50,93547;2R;Di;g
Jena;Restabfall;Sophienstraße;53;;7743;N;;;11,58888;50,93559;2R;Di;g
Jena;Restabfall;Sophienstraße;55;;7743;N;;;11,58891;50,93570;4R;Di;w
Jena;Restabfall;Sophienstraße;6;;7743;N;;;11,58863;50,93168;2R;Di;g
Jena;Restabfall;Sophienstraße;7;;7743;N;;;11,58846;50,93190;4R;Di;w
Jena;Restabfall;Sophienstraße;8;;7743;N;;;11,58864;50,93189;2R;Di;g
Jena;Restabfall;Sophienstraße;9;;7743;N;;;11,58848;50,93210;2R;Di;g
Jena;Restabfall;Sperlingsweg;1;;7749;N;;;11,61262;50,93175;2R;Mo;u
Jena;Restabfall;Sperlingsweg;10;;7749;N;;;11,61406;50,93153;2R;Mo;u
Jena;Restabfall;Sperlingsweg;2;;7749;N;;;11,61248;50,93167;2R;Mo;u
Jena;Restabfall;Sperlingsweg;4;;7749;N;;;11,61285;50,93159;2R;Mo;u
Jena;Restabfall;Sperlingsweg;5;;7749;N;;;11,61356;50,93167;2R;Mo;u
Jena;Restabfall;Sperlingsweg;6;;7749;N;;;11,61325;50,93157;2R;Mo;u
Jena;Restabfall;Sperlingsweg;8;;7749;N;;;11,61366;50,93155;2R;Mo;u
Jena;Restabfall;Spitzbergstraße;10;;7747;N;;;11,61250;50,89295;2R;Do;g
Jena;Restabfall;Spitzbergstraße;11;;7747;N;;;11,61265;50,89299;2R;Do;g
Jena;Restabfall;Spitzbergstraße;12;;7747;N;;;11,61327;50,89288;2R;Do;g
Jena;Restabfall;Spitzbergstraße;13;;7747;N;;;11,61284;50,89310;2R;Do;g
Jena;Restabfall;Spitzbergstraße;15;;7747;N;;;11,61371;50,89333;2R;Do;g
Jena;Restabfall;Spitzbergstraße;1A;;7747;N;;;11,61010;50,89245;2R;Do;g
Jena;Restabfall;Spitzbergstraße;2;;7747;N;;;11,61073;50,89252;2R;Do;g
Jena;Restabfall;Spitzbergstraße;24;;7747;N;;;11,61349;50,89360;2R;Do;g
Jena;Restabfall;Spitzbergstraße;26;;7747;N;;;11,61355;50,89368;2R;Do;g
Jena;Restabfall;Spitzbergstraße;27;;7747;N;;;11,61372;50,89363;2R;Do;g
Jena;Restabfall;Spitzbergstraße;3;;7747;N;;;11,61094;50,89257;2R;Do;g
Jena;Restabfall;Spitzbergstraße;4;;7747;N;;;11,61114;50,89262;2R;Do;g
Jena;Restabfall;Spitzbergstraße;5;;7747;N;;;11,61135;50,89267;2R;Do;g
Jena;Restabfall;Spitzbergstraße;6;;7747;N;;;11,61161;50,89273;2R;Do;g
Jena;Restabfall;Spitzbergstraße;7;;7747;N;;;11,61194;50,89281;2R;Do;g
Jena;Restabfall;Spitzbergstraße;8;;7747;N;;;11,61218;50,89287;2R;Do;g
Jena;Restabfall;Spitzbergstraße;9;;7747;N;;;11,61234;50,89291;2R;Do;g
Jena;Restabfall;Spitzweidenweg;10;;7743;N;;;11,59122;50,93477;4R;Mo;w
Jena;Restabfall;Spitzweidenweg;101-105;;7743;N;;;11,59578;50,94148;4R;Mo;w
Jena;Restabfall;Spitzweidenweg;107;;7743;N;;;11,59661;50,94204;4R;Mo;w
Jena;Restabfall;Spitzweidenweg;11;;7743;N;;;11,59100;50,93471;4R;Mo;w
Jena;Restabfall;Spitzweidenweg;12;;7743;N;;;11,59131;50,93497;2R;Mo;g
Jena;Restabfall;Spitzweidenweg;14;;7743;N;;;11,59139;50,93516;2R;Mo;g
Jena;Restabfall;Spitzweidenweg;16;;7743;N;;;11,59148;50,93536;2R;Mo;g
Jena;Restabfall;Spitzweidenweg;17;;7743;N;;;11,59121;50,93517;2R;Mo;g
Jena;Restabfall;Spitzweidenweg;17/19;;7743;N;;;11,59121;50,93517;4R;Mo;w
Jena;Restabfall;Spitzweidenweg;17-19;;7743;N;;;11,59121;50,93517;2R;Mo;g
Jena;Restabfall;Spitzweidenweg;20;;7743;N;;;11,59165;50,93575;4R;Mo;w
Jena;Restabfall;Spitzweidenweg;22;;7743;N;;;11,59211;50,93612;4R;Mo;w
Jena;Restabfall;Spitzweidenweg;28;;7743;N;;;11,59242;50,93709;4R;Mo;w
Jena;Restabfall;Spitzweidenweg;30;;7743;N;;;11,59498;50,94073;2R;Mo;g
Jena;Restabfall;Spitzweidenweg;30;;7743;N;;;11,59498;50,94073;2R;Mo;w
Jena;Restabfall;Spitzweidenweg;30;;7743;N;;;11,59498;50,94073;4R;Mo;w
Jena;Restabfall;Spitzweidenweg;32;;7743;N;;;11,59498;50,94073;4R;Mo;w
Jena;Restabfall;Spitzweidenweg;32;;7743;N;;Nord;11,59597;50,94146;4R;Mo;w
Jena;Restabfall;Spitzweidenweg;3-9;;7743;N;;;11,59081;50,93418;4R;Mo;w
Jena;Restabfall;Spitzweidenweg;59-87;;7743;N;;;11,59333;50,93880;4R;Mo;w
Jena;Restabfall;Spitzweidenweg;8;;7743;N;;;11,59113;50,93458;2R;Mo;g
Jena;Restabfall;Spitzweidenweg;89-93;;7743;N;;;11,59446;50,94053;4R;Mo;w
Jena;Restabfall;Spitzweidenweg;95-99;;7743;N;;;11,59512;50,94100;4R;Mo;w
Jena;Restabfall;St.-Florian-Weg;1;;7751;N;;;11,52346;50,96172;2R;Fr;u
Jena;Restabfall;St.-Florian-Weg;10;;7751;N;;;11,52277;50,96251;2R;Fr;u
Jena;Restabfall;St.-Florian-Weg;2;;7751;N;;;11,52362;50,96166;2R;Fr;u
Jena;Restabfall;St.-Florian-Weg;3;;7751;N;;;11,52358;50,96192;2R;Fr;u
Jena;Restabfall;St.-Florian-Weg;4;;7751;N;;;11,52386;50,96191;2R;Fr;u
